_id,task,label,difficulty,correct_answer,target_image,presented_images[0],presented_images[1],presented_images[2],presented_images[3],group_order,rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,ppt_id,correct,__v,response.age,response.gender,response.english_first,response.response,participant_response,final_response,correct_response,response.ppt_id_manual
6872c0f97ccbcb9157f6fcc9,production,hamster,1,,images/hamster.jpg,,,,,PC,6594,,,survey-html-form,14,2.1.0,9676644,P1752341293100,true,0,,,,hamster,hamster,hamster,hamster,
6872c0fe7ccbcb9157f6fccb,production,cake,1,,images/cake.jpg,,,,,PC,4828,,,survey-html-form,15,2.1.0,9681476,P1752341293100,true,0,,,,cake,cake,cake,cake,
6872c10a7ccbcb9157f6fccd,production,ship,1,,images/ship.jpg,,,,,PC,12172,,,survey-html-form,16,2.1.0,9693652,P1752341293100,true,0,,,,boat/ship,boat/ship,ship,ship,
6872c1187ccbcb9157f6fccf,production,otter,1,,images/otter.jpg,,,,,PC,13404,,,survey-html-form,17,2.1.0,9707060,P1752341293100,false,0,,,,idk,idk,idk,otter,
6872c1247ccbcb9157f6fcd1,production,pajamas,1,,images/pajamas.jpg,,,,,PC,12621,,,survey-html-form,18,2.1.0,9719684,P1752341293100,true,0,,,,clothes/pajamas,clothes/pajamas,pajamas,pajamas,
6872c12a7ccbcb9157f6fcd3,production,watermelon,1,,images/watermelon.jpg,,,,,PC,5627,,,survey-html-form,19,2.1.0,9725315,P1752341293100,true,0,,,,watermelon,watermelon,watermelon,watermelon,
6872c1327ccbcb9157f6fcd5,production,typewriter,2,,images/typewriter.jpg,,,,,PC,7887,,,survey-html-form,20,2.1.0,9733205,P1752341293100,false,0,,,,idk,idk,idk,typewriter,
6872c1357ccbcb9157f6fcd7,production,fan,2,,images/fan.jpg,,,,,PC,3437,,,survey-html-form,21,2.1.0,9736646,P1752341293100,true,0,,,,fan,fan,fan,fan,
6872c1427ccbcb9157f6fcd9,production,bulldozer,2,,images/bulldozer.jpg,,,,,PC,12754,,,survey-html-form,22,2.1.0,9749404,P1752341293100,false,0,,,,idk,idk,idk,bulldozer,
6872c1547ccbcb9157f6fcdb,production,saddle,2,,images/saddle.jpg,,,,,PC,17931,,,survey-html-form,23,2.1.0,9767337,P1752341293100,false,0,,,,seat/iak,seat/iak,iak,saddle,
6872c1607ccbcb9157f6fcdd,production,pump,2,,images/pump.jpg,,,,,PC,11788,,,survey-html-form,24,2.1.0,9779128,P1752341293100,false,0,,,,idk,idk,idk,pump,
6872c1637ccbcb9157f6fcdf,production,map,2,,images/map.jpg,,,,,PC,3669,,,survey-html-form,25,2.1.0,9782800,P1752341293100,true,0,,,,map,map,map,map,
6872c16b7ccbcb9157f6fce1,production,teabag,2,,images/teabag.jpg,,,,,PC,7465,,,survey-html-form,26,2.1.0,9790268,P1752341293100,false,0,,,,idk,idk,idk,teabag,
6872c1797ccbcb9157f6fce3,production,pitcher,2,,images/pitcher.jpg,,,,,PC,14369,,,survey-html-form,27,2.1.0,9804640,P1752341293100,false,0,,,,cup,cup,cup,pitcher,
6872c1997ccbcb9157f6fce5,production,omelet,2,,images/omelet.jpg,,,,,PC,32062,,,survey-html-form,28,2.1.0,9836706,P1752341293100,false,0,,,,egg,egg,egg,omelet,
6872c1a07ccbcb9157f6fce7,production,cassette,2,,images/cassette.jpg,,,,,PC,6188,,,survey-html-form,29,2.1.0,9842897,P1752341293100,false,0,,,,idk,idk,idk,cassette,
6872c1b77ccbcb9157f6fce9,production,carousel,2,,images/carousel.jpg,,,,,PC,23549,,,survey-html-form,30,2.1.0,9866450,P1752341293100,false,0,,,,idk,idk,idk,carousel,
6872c1c87ccbcb9157f6fceb,production,blender,2,,images/blender.jpg,,,,,PC,16700,,,survey-html-form,31,2.1.0,9883153,P1752341293100,false,0,,,,shaking machine,shaking machine,shaking machine,blender,
6872c1e07ccbcb9157f6fced,comprehension,ant,0,4,images/ant.jpg,images/mint.jpg,images/raspberry.jpg,images/muffin.jpg,images/ant.jpg,PC,18631,<h3>Which is the ant?</h3>,3,html-button-response,64,2.1.0,9907596,P1752341293100,true,0,,,,,,,,
6872c1e57ccbcb9157f6fcef,comprehension,ball,0,1,images/ball.jpg,images/ball.jpg,images/pen.jpg,images/snack.jpg,images/peach.jpg,PC,4577,<h3>Which is the ball?</h3>,0,html-button-response,65,2.1.0,9912177,P1752341293100,true,0,,,,,,,,
6872c1ee7ccbcb9157f6fcf1,comprehension,oatmeal,1,3,images/oatmeal.jpg,images/cereal.jpg,images/aquarium.jpg,images/oatmeal.jpg,images/collar.jpg,PC,6795,<h3>Which is the oatmeal?</h3>,0,html-button-response,67,2.1.0,9921407,P1752341293100,false,0,,,,,,,,
6872c1f37ccbcb9157f6fcf3,comprehension,sprinkler,1,2,images/sprinkler.jpg,images/flower.jpg,images/sprinkler.jpg,images/charcoal.jpg,images/sparkler.jpg,PC,4665,<h3>Which is the sprinkler?</h3>,3,html-button-response,68,2.1.0,9926074,P1752341293100,false,0,,,,,,,,
6872c1f77ccbcb9157f6fcf5,comprehension,lollipop,1,3,images/lollipop.jpg,images/crumb.jpg,images/candy.jpg,images/lollipop.jpg,images/doorbell.jpg,PC,4413,<h3>Which is the lollipop?</h3>,2,html-button-response,69,2.1.0,9930490,P1752341293100,true,0,,,,,,,,
6872c1fa7ccbcb9157f6fcf7,comprehension,sink,1,2,images/sink.jpg,images/knitting.jpg,images/sink.jpg,images/stair.jpg,images/toilet.jpg,PC,2598,<h3>Which is the sink?</h3>,1,html-button-response,70,2.1.0,9933092,P1752341293100,true,0,,,,,,,,
6872c1fc7ccbcb9157f6fcf9,comprehension,marshmallow,1,2,images/marshmallow.jpg,images/rooster.jpg,images/marshmallow.jpg,images/snowball.jpg,images/dryer.jpg,PC,2610,<h3>Which is the marshmallow?</h3>,1,html-button-response,71,2.1.0,9935706,P1752341293100,true,0,,,,,,,,
6872c2027ccbcb9157f6fcfb,comprehension,pie,1,1,images/pie.jpg,images/pie.jpg,images/sweater.jpg,images/pizza.jpg,images/flashlight.jpg,PC,5196,<h3>Which is the pie?</h3>,0,html-button-response,72,2.1.0,9940906,P1752341293100,true,0,,,,,,,,
6872c2047ccbcb9157f6fcfd,comprehension,potato,1,2,images/potato.jpg,images/pot.jpg,images/potato.jpg,images/glasses.jpg,images/dragonfly.jpg,PC,2331,<h3>Which is the potato?</h3>,1,html-button-response,73,2.1.0,9943241,P1752341293100,true,0,,,,,,,,
6872c20c7ccbcb9157f6fcff,comprehension,horn,1,3,images/horn.jpg,images/bone.jpg,images/ladybug.jpg,images/horn.jpg,images/chin.jpg,PC,8444,<h3>Which is the horn?</h3>,2,html-button-response,74,2.1.0,9951689,P1752341293100,true,0,,,,,,,,
6872c20f7ccbcb9157f6fd01,comprehension,carrot,1,4,images/carrot.jpg,images/vegetable.jpg,images/phone.jpg,images/bathtub.jpg,images/carrot.jpg,PC,3063,<h3>Which is the carrot?</h3>,3,html-button-response,75,2.1.0,9954755,P1752341293100,true,0,,,,,,,,
6872c2127ccbcb9157f6fd03,comprehension,shower,1,4,images/shower.jpg,images/cantaloupe.jpg,images/toe.jpg,images/soap.jpg,images/shower.jpg,PC,2595,<h3>Which is the shower?</h3>,3,html-button-response,76,2.1.0,9957355,P1752341293100,true,0,,,,,,,,
6872c2157ccbcb9157f6fd05,comprehension,elbow,1,2,images/elbow.jpg,images/gorilla.jpg,images/elbow.jpg,images/bed.jpg,images/arm.jpg,PC,3161,<h3>Which is the elbow?</h3>,1,html-button-response,77,2.1.0,9960521,P1752341293100,true,0,,,,,,,,
6872c2177ccbcb9157f6fd07,comprehension,turkey,1,1,images/turkey.jpg,images/turkey.jpg,images/goat.jpg,images/swan.jpg,images/pencil.jpg,PC,2231,<h3>Which is the turkey?</h3>,0,html-button-response,78,2.1.0,9962756,P1752341293100,true,0,,,,,,,,
6872c21b7ccbcb9157f6fd09,comprehension,seagull,1,3,images/seagull.jpg,images/pigeon.jpg,images/lobster.jpg,images/seagull.jpg,images/perfume.jpg,PC,3311,<h3>Which is the seagull?</h3>,2,html-button-response,79,2.1.0,9966069,P1752341293100,true,0,,,,,,,,
6872c2277ccbcb9157f6fd0b,comprehension,squash,2,2,images/squash.jpg,images/branch.jpg,images/squash.jpg,images/gazelle.jpg,images/pumpkin.jpg,PC,11898,<h3>Which is the squash?</h3>,1,html-button-response,80,2.1.0,9977970,P1752341293100,true,0,,,,,,,,
6872c22b7ccbcb9157f6fd0d,comprehension,sunflower,2,3,images/sunflower.jpg,images/rim.jpg,images/pineapple.jpg,images/sunflower.jpg,images/pinball.jpg,PC,4495,<h3>Which is the sunflower?</h3>,2,html-button-response,81,2.1.0,9982470,P1752341293100,true,0,,,,,,,,
6872c22e7ccbcb9157f6fd0f,comprehension,teapot,2,2,images/teapot.jpg,images/brake.jpg,images/teapot.jpg,images/teacup.jpg,images/bookmark.jpg,PC,2529,<h3>Which is the teapot?</h3>,1,html-button-response,82,2.1.0,9985002,P1752341293100,true,0,,,,,,,,
6872c2307ccbcb9157f6fd11,comprehension,snail,2,3,images/snail.jpg,images/worm.jpg,images/cow.jpg,images/snail.jpg,images/visor.jpg,PC,2346,<h3>Which is the snail?</h3>,2,html-button-response,83,2.1.0,9987352,P1752341293100,true,0,,,,,,,,
6872c2347ccbcb9157f6fd13,comprehension,candlestick,2,3,images/candlestick.jpg,images/egg.jpg,images/candle.jpg,images/candlestick.jpg,images/orangutan.jpg,PC,3862,<h3>Which is the candlestick?</h3>,1,html-button-response,84,2.1.0,9991219,P1752341293100,false,0,,,,,,,,
6872c2397ccbcb9157f6fd15,comprehension,treasure,2,3,images/treasure.jpg,images/gift.jpg,images/rope.jpg,images/treasure.jpg,images/lamp.jpg,PC,4711,<h3>Which is the treasure?</h3>,2,html-button-response,85,2.1.0,9995935,P1752341293100,true,0,,,,,,,,
6872c24b7ccbcb9157f6fd17,comprehension,hopscotch,2,1,images/hopscotch.jpg,images/hopscotch.jpg,images/chalk.jpg,images/jug.jpg,images/funnel.jpg,PC,18728,<h3>Which is the hopscotch?</h3>,1,html-button-response,86,2.1.0,10014667,P1752341293100,false,0,,,,,,,,
6872c2597ccbcb9157f6fd19,comprehension,silverware,2,2,images/silverware.jpg,images/eggnog.jpg,images/silverware.jpg,images/garlic.jpg,images/trophy.jpg,PC,13162,<h3>Which is the silverware?</h3>,3,html-button-response,87,2.1.0,10027833,P1752341293100,false,0,,,,,,,,
6872c25b7ccbcb9157f6fd1b,comprehension,koala,2,3,images/koala.jpg,images/backscratcher.jpg,images/bee.jpg,images/koala.jpg,images/panda.jpg,PC,2311,<h3>Which is the koala?</h3>,2,html-button-response,88,2.1.0,10030149,P1752341293100,true,0,,,,,,,,
6872c25e7ccbcb9157f6fd1d,comprehension,cornbread,2,3,images/cornbread.jpg,images/wreath.jpg,images/organ.jpg,images/cornbread.jpg,images/corn.jpg,PC,3163,<h3>Which is the cornbread?</h3>,3,html-button-response,89,2.1.0,10033317,P1752341293100,false,0,,,,,,,,
6872c2617ccbcb9157f6fd1f,comprehension,acorn,2,2,images/acorn.jpg,images/coconut.jpg,images/acorn.jpg,images/clothesline.jpg,images/key.jpg,PC,2678,<h3>Which is the acorn?</h3>,1,html-button-response,90,2.1.0,10035998,P1752341293100,true,0,,,,,,,,
6872c2647ccbcb9157f6fd21,comprehension,ski,2,3,images/ski.jpg,images/ice.jpg,images/suitcase.jpg,images/ski.jpg,images/pincushion.jpg,PC,3679,<h3>Which is the ski?</h3>,2,html-button-response,91,2.1.0,10039681,P1752341293100,true,0,,,,,,,,
6872c26c7ccbcb9157f6fd23,comprehension,caramel,2,2,images/caramel.jpg,images/amber.jpg,images/caramel.jpg,images/warthog.jpg,images/olive.jpg,PC,8047,<h3>Which is the caramel?</h3>,0,html-button-response,92,2.1.0,10047732,P1752341293100,false,0,,,,,,,,
6872c2737ccbcb9157f6fd25,comprehension,prune,3,4,images/prune.jpg,images/raisin.jpg,images/headrest.jpg,images/jukebox.jpg,images/prune.jpg,PC,6462,<h3>Which is the prune?</h3>,2,html-button-response,93,2.1.0,10054197,P1752341293100,false,0,,,,,,,,
6872c2767ccbcb9157f6fd27,comprehension,sandbag,3,3,images/sandbag.jpg,images/sandpaper.jpg,images/octopus.jpg,images/sandbag.jpg,images/valve.jpg,PC,3096,<h3>Which is the sandbag?</h3>,2,html-button-response,94,2.1.0,10057297,P1752341293100,true,0,,,,,,,,
6872c27b7ccbcb9157f6fd29,comprehension,thermos,3,3,images/thermos.jpg,images/oilcan.jpg,images/coral.jpg,images/thermos.jpg,images/firewood.jpg,PC,4881,<h3>Which is the thermos?</h3>,3,html-button-response,95,2.1.0,10062181,P1752341293100,false,0,,,,,,,,
6872c2817ccbcb9157f6fd2b,comprehension,footbath,3,1,images/footbath.jpg,images/footbath.jpg,images/trough.jpg,images/rhinoceros.jpg,images/vest.jpg,PC,6361,<h3>Which is the footbath?</h3>,0,html-button-response,96,2.1.0,10068546,P1752341293100,true,0,,,,,,,,
6872c2947ccbcb9157f6fd2d,comprehension,clothespin,3,1,images/clothespin.jpg,images/clothespin.jpg,images/fondue.jpg,images/toothpick.jpg,images/volleyball.jpg,PC,18994,<h3>Which is the clothespin?</h3>,0,html-button-response,97,2.1.0,10087544,P1752341293100,true,0,,,,,,,,
6872c2997ccbcb9157f6fd2f,comprehension,oil,3,1,images/oil.jpg,images/oil.jpg,images/bassinet.jpg,images/grain.jpg,images/gel.jpg,PC,4314,<h3>Which is the oil?</h3>,3,html-button-response,98,2.1.0,10091861,P1752341293100,false,0,,,,,,,,
6872c29e7ccbcb9157f6fd31,comprehension,antenna,3,2,images/antenna.jpg,images/stem.jpg,images/antenna.jpg,images/backgammon.jpg,images/pinecone.jpg,PC,5114,<h3>Which is the antenna?</h3>,0,html-button-response,99,2.1.0,10096978,P1752341293100,false,0,,,,,,,,
6872c2a77ccbcb9157f6fd33,comprehension,tuxedo,3,1,images/tuxedo.jpg,images/tuxedo.jpg,images/suit.jpg,images/moccasin.jpg,images/stroller.jpg,PC,9313,<h3>Which is the tuxedo?</h3>,1,html-button-response,100,2.1.0,10106294,P1752341293100,false,0,,,,,,,,
6872c2b57ccbcb9157f6fd35,comprehension,spatula,3,2,images/spatula.jpg,images/pheasant.jpg,images/spatula.jpg,images/lava.jpg,images/paddle.jpg,PC,14327,<h3>Which is the spatula?</h3>,3,html-button-response,101,2.1.0,10120625,P1752341293100,false,0,,,,,,,,
6872c2bb7ccbcb9157f6fd37,comprehension,stew,3,1,images/stew.jpg,images/stew.jpg,images/soup.jpg,images/mixer.jpg,images/orchid.jpg,PC,6111,<h3>Which is the stew?</h3>,2,html-button-response,102,2.1.0,10126740,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd39,comprehension,bouquet,3,3,images/bouquet.jpg,images/submarine.jpg,images/centerpiece.jpg,images/bouquet.jpg,images/bandanna.jpg,PC,4817,<h3>Which is the bouquet?</h3>,3,html-button-response,103,2.1.0,10131558,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd3b,comprehension,buffet,3,3,images/buffet.jpg,images/crib.jpg,images/rhubarb.jpg,images/buffet.jpg,images/counter.jpg,PC,,,,html-button-response,104,2.1.0,10131561,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd3d,comprehension,net,3,3,images/net.jpg,images/domino.jpg,images/hydrant.jpg,images/net.jpg,images/tee.jpg,PC,,,,html-button-response,105,2.1.0,10131563,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd3f,comprehension,kimono,4,2,images/kimono.jpg,images/turntable.jpg,images/kimono.jpg,images/cardigan.jpg,images/cable.jpg,PC,,,,html-button-response,107,2.1.0,10131566,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd41,comprehension,grate,4,4,images/grate.jpg,images/tuba.jpg,images/crate.jpg,images/reel.jpg,images/grate.jpg,PC,,,,html-button-response,106,2.1.0,10131565,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd43,comprehension,bamboo,4,3,images/bamboo.jpg,images/yacht.jpg,images/lumber.jpg,images/bamboo.jpg,images/apron.jpg,PC,,,,html-button-response,108,2.1.0,10131568,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd45,comprehension,taillight,4,4,images/taillight.jpg,images/luggage.jpg,images/sushi.jpg,images/bumper.jpg,images/taillight.jpg,PC,,,,html-button-response,109,2.1.0,10131569,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd47,comprehension,swordfish,4,2,images/swordfish.jpg,images/leopard.jpg,images/swordfish.jpg,images/catfish.jpg,images/graffiti.jpg,PC,,,,html-button-response,110,2.1.0,10131570,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd49,comprehension,mulch,4,2,images/mulch.jpg,images/clarinet.jpg,images/mulch.jpg,images/compost.jpg,images/lantern.jpg,PC,,,,html-button-response,112,2.1.0,10131572,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd4b,comprehension,scaffolding,4,1,images/scaffolding.jpg,images/scaffolding.jpg,images/veil.jpg,images/satellite.jpg,images/antelope.jpg,PC,,,,html-button-response,111,2.1.0,10131571,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd4d,comprehension,stretcher,4,4,images/stretcher.jpg,images/thermostat.jpg,images/drill.jpg,images/vase.jpg,images/stretcher.jpg,PC,,,,html-button-response,113,2.1.0,10131572,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd4f,comprehension,flan,4,2,images/flan.jpg,images/fuse.jpg,images/flan.jpg,images/amplifier.jpg,images/turnstile.jpg,PC,,,,html-button-response,114,2.1.0,10131573,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd51,comprehension,aloe,4,1,images/aloe.jpg,images/aloe.jpg,images/bracket.jpg,images/banner.jpg,images/cactus.jpg,PC,,,,html-button-response,115,2.1.0,10131574,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd53,comprehension,hoe,4,2,images/hoe.jpg,images/dustpan.jpg,images/hoe.jpg,images/beaker.jpg,images/peg.jpg,PC,,,,html-button-response,117,2.1.0,10131576,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd55,comprehension,headdress,4,2,images/headdress.jpg,images/mango.jpg,images/headdress.jpg,images/crown.jpg,images/poster.jpg,PC,,,,html-button-response,116,2.1.0,10131575,P1752341293100,false,0,,,,,,,,
6872c2c07ccbcb9157f6fd57,comprehension,sorbet,4,2,images/sorbet.jpg,images/tamale.jpg,images/sorbet.jpg,images/palette.jpg,images/chive.jpg,PC,,,,html-button-response,118,2.1.0,10131576,P1752341293100,false,0,,,,,,,,
6872c2ea7ccbcb9157f6fd59,,,,,,,,,,,36973,,,survey-html-form,1,2.1.0,38315,P1752351427893,,0,3,male,no,,,,,P007
6872c2f57ccbcb9157f6fd5b,production,ant,0,,images/ant.jpg,,,,,PC,9133,,,survey-html-form,3,2.1.0,49298,P1752351427893,true,0,,,,ant,ant,ant,ant,
6872c2f87ccbcb9157f6fd5d,production,ball,0,,images/ball.jpg,,,,,PC,3745,,,survey-html-form,4,2.1.0,53048,P1752351427893,true,0,,,,ball,ball,ball,ball,
6872c2fe7ccbcb9157f6fd5f,production,cheese,1,,images/cheese.jpg,,,,,PC,3750,,,survey-html-form,6,2.1.0,58430,P1752351427893,true,0,,,,cheese,cheese,cheese,cheese,
6872c3037ccbcb9157f6fd61,production,turkey,1,,images/turkey.jpg,,,,,PC,5393,,,survey-html-form,7,2.1.0,63828,P1752351427893,true,0,,,,turkey,turkey,turkey,turkey,
6872c30e7ccbcb9157f6fd63,production,sprinkler,1,,images/sprinkler.jpg,,,,,PC,10750,,,survey-html-form,8,2.1.0,74583,P1752351427893,false,0,,,,water/idk,water/idk,idk,sprinkler,
6872c3127ccbcb9157f6fd65,production,turtle,1,,images/turtle.jpg,,,,,PC,3661,,,survey-html-form,9,2.1.0,78249,P1752351427893,true,0,,,,turtle,turtle,turtle,turtle,
6872c3197ccbcb9157f6fd67,production,pie,1,,images/pie.jpg,,,,,PC,7511,,,survey-html-form,10,2.1.0,85764,P1752351427893,true,0,,,,pie,pie,pie,pie,
6872c31e7ccbcb9157f6fd69,production,squirrel,1,,images/squirrel.jpg,,,,,PC,4993,,,survey-html-form,11,2.1.0,90761,P1752351427893,true,0,,,,squirrel,squirrel,squirrel,squirrel,
6872c3227ccbcb9157f6fd6b,production,hamster,1,,images/hamster.jpg,,,,,PC,3827,,,survey-html-form,12,2.1.0,94591,P1752351427893,true,0,,,,hamster,hamster,hamster,hamster,
6872c32a7ccbcb9157f6fd6d,production,pajamas,1,,images/pajamas.jpg,,,,,PC,8046,,,survey-html-form,13,2.1.0,102642,P1752351427893,false,0,,,,idk,idk,idk,pajamas,
6872c3327ccbcb9157f6fd6f,production,elbow,1,,images/elbow.jpg,,,,,PC,8229,,,survey-html-form,14,2.1.0,110875,P1752351427893,false,0,,,,idk,idk,idk,elbow,
6872c3377ccbcb9157f6fd71,production,marshmallow,1,,images/marshmallow.jpg,,,,,PC,4317,,,survey-html-form,15,2.1.0,115196,P1752351427893,false,0,,,,idk,idk,idk,marshmallow,
6872c33b7ccbcb9157f6fd73,production,otter,1,,images/otter.jpg,,,,,PC,4809,,,survey-html-form,16,2.1.0,120009,P1752351427893,false,0,,,,idk,idk,idk,otter,
6872c33f7ccbcb9157f6fd75,production,carrot,1,,images/carrot.jpg,,,,,PC,3709,,,survey-html-form,17,2.1.0,123721,P1752351427893,true,0,,,,carrot,carrot,carrot,carrot,
6872c3457ccbcb9157f6fd77,production,puddle,1,,images/puddle.jpg,,,,,PC,5696,,,survey-html-form,18,2.1.0,129421,P1752351427893,false,0,,,,wtaer,wtaer,wtaer,puddle,
6872c34b7ccbcb9157f6fd79,production,seagull,1,,images/seagull.jpg,,,,,PC,6197,,,survey-html-form,19,2.1.0,135622,P1752351427893,true,0,,,,seagull,seagull,seagull,seagull,
6872c3537ccbcb9157f6fd7b,production,hopscotch,2,,images/hopscotch.jpg,,,,,PC,7928,,,survey-html-form,20,2.1.0,143553,P1752351427893,false,0,,,,idk,idk,idk,hopscotch,
6872c3587ccbcb9157f6fd7d,production,pump,2,,images/pump.jpg,,,,,PC,4716,,,survey-html-form,21,2.1.0,148272,P1752351427893,false,0,,,,water,water,water,pump,
6872c35e7ccbcb9157f6fd7f,production,map,2,,images/map.jpg,,,,,PC,6078,,,survey-html-form,22,2.1.0,154354,P1752351427893,false,0,,,,idk,idk,idk,map,
6872c3627ccbcb9157f6fd81,production,ski,2,,images/ski.jpg,,,,,PC,4263,,,survey-html-form,23,2.1.0,158621,P1752351427893,false,0,,,,idk,idk,idk,ski,
6872c3657ccbcb9157f6fd83,production,silverware,2,,images/silverware.jpg,,,,,PC,3212,,,survey-html-form,24,2.1.0,161836,P1752351427893,false,0,,,,idk,idk,idk,silverware,
6872c36c7ccbcb9157f6fd85,production,snail,2,,images/snail.jpg,,,,,PC,6462,,,survey-html-form,25,2.1.0,168301,P1752351427893,true,0,,,,snail,snail,snail,snail,
6872c3707ccbcb9157f6fd87,production,acorn,2,,images/acorn.jpg,,,,,PC,4287,,,survey-html-form,26,2.1.0,172591,P1752351427893,false,0,,,,idk,idk,idk,acorn,
6872c3757ccbcb9157f6fd89,production,teabag,2,,images/teabag.jpg,,,,,PC,4724,,,survey-html-form,27,2.1.0,177318,P1752351427893,false,0,,,,idk,idk,idk,teabag,
6872c37a7ccbcb9157f6fd8b,production,koala,2,,images/koala.jpg,,,,,PC,5197,,,survey-html-form,28,2.1.0,182518,P1752351427893,true,0,,,,koala,koala,koala,koala,
6872c37e7ccbcb9157f6fd8d,production,trumpet,2,,images/trumpet.jpg,,,,,PC,3712,,,survey-html-form,29,2.1.0,186233,P1752351427893,false,0,,,,idk,idk,idk,trumpet,
6872c3817ccbcb9157f6fd8f,production,saddle,2,,images/saddle.jpg,,,,,PC,3147,,,survey-html-form,30,2.1.0,189383,P1752351427893,false,0,,,,idk,idk,idk,saddle,
6872c3847ccbcb9157f6fd91,production,fan,2,,images/fan.jpg,,,,,PC,3164,,,survey-html-form,31,2.1.0,192550,P1752351427893,false,0,,,,idk,idk,idk,fan,
6872c3877ccbcb9157f6fd93,production,typewriter,2,,images/typewriter.jpg,,,,,PC,3062,,,survey-html-form,32,2.1.0,195615,P1752351427893,false,0,,,,idk,idk,idk,typewriter,
6872c38a7ccbcb9157f6fd95,production,bulldozer,2,,images/bulldozer.jpg,,,,,PC,3432,,,survey-html-form,33,2.1.0,199052,P1752351427893,false,0,,,,idk,idk,idk,bulldozer,
6872c38d7ccbcb9157f6fd97,production,latch,3,,images/latch.jpg,,,,,PC,2967,,,survey-html-form,34,2.1.0,202022,P1752351427893,false,0,,,,idk,idk,idk,latch,
6872c3977ccbcb9157f6fd99,comprehension,duck,0,4,images/duck.jpg,images/snake.jpg,images/tongue.jpg,images/ladder.jpg,images/duck.jpg,PC,3129,<h3>Which is the duck?</h3>,3,html-button-response,64,2.1.0,211114,P1752351427893,true,0,,,,,,,,
6872c39a7ccbcb9157f6fd9b,comprehension,wheel,0,1,images/wheel.jpg,images/wheel.jpg,images/meat.jpg,images/bowl.jpg,images/fish.jpg,PC,3530,<h3>Which is the wheel?</h3>,0,html-button-response,65,2.1.0,214646,P1752351427893,true,0,,,,,,,,
6872c3a17ccbcb9157f6fd9d,comprehension,ship,1,1,images/ship.jpg,images/ship.jpg,images/zucchini.jpg,images/nose.jpg,images/boat.jpg,PC,5744,<h3>Which is the ship?</h3>,0,html-button-response,67,2.1.0,221444,P1752351427893,true,0,,,,,,,,
6872c3a47ccbcb9157f6fd9f,comprehension,cake,1,2,images/cake.jpg,images/dessert.jpg,images/cake.jpg,images/refrigerator.jpg,images/battery.jpg,PC,3017,<h3>Which is the cake?</h3>,1,html-button-response,68,2.1.0,224462,P1752351427893,true,0,,,,,,,,
6872c3a67ccbcb9157f6fda1,comprehension,fox,1,4,images/fox.jpg,images/wolf.jpg,images/reindeer.jpg,images/harmonica.jpg,images/fox.jpg,PC,2581,<h3>Which is the fox?</h3>,3,html-button-response,69,2.1.0,227046,P1752351427893,true,0,,,,,,,,
6872c3ad7ccbcb9157f6fda3,comprehension,rice,1,3,images/rice.jpg,images/dice.jpg,images/box.jpg,images/rice.jpg,images/bedpost.jpg,PC,6214,<h3>Which is the rice?</h3>,0,html-button-response,70,2.1.0,233263,P1752351427893,false,0,,,,,,,,
6872c3b17ccbcb9157f6fda5,comprehension,oatmeal,1,1,images/oatmeal.jpg,images/oatmeal.jpg,images/aquarium.jpg,images/cereal.jpg,images/collar.jpg,PC,4412,<h3>Which is the oatmeal?</h3>,2,html-button-response,71,2.1.0,237678,P1752351427893,false,0,,,,,,,,
6872c3b57ccbcb9157f6fda7,comprehension,watermelon,1,1,images/watermelon.jpg,images/watermelon.jpg,images/crane.jpg,images/screwdriver.jpg,images/strawberry.jpg,PC,3434,<h3>Which is the watermelon?</h3>,0,html-button-response,72,2.1.0,241116,P1752351427893,true,0,,,,,,,,
6872c3b97ccbcb9157f6fda9,comprehension,shower,1,2,images/shower.jpg,images/soap.jpg,images/shower.jpg,images/toe.jpg,images/cantaloupe.jpg,PC,4475,<h3>Which is the shower?</h3>,0,html-button-response,73,2.1.0,245595,P1752351427893,false,0,,,,,,,,
6872c3bf7ccbcb9157f6fdab,comprehension,freezer,1,3,images/freezer.jpg,images/nest.jpg,images/cooler.jpg,images/freezer.jpg,images/binoculars.jpg,PC,6163,<h3>Which is the freezer?</h3>,0,html-button-response,74,2.1.0,251762,P1752351427893,false,0,,,,,,,,
